,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,week,month,revenue,lag_week,lag_q,lag_unit_price
525640,577358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/18/2011 15:59,5.79,,United Kingdom,46,11,5.79,46.0,12.0,2.95
147965,577480,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/20/2011 11:37,2.55,14525.0,United Kingdom,46,11,163.2,46.0,1.0,5.79
276477,577485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/20/2011 11:56,2.95,16360.0,United Kingdom,46,11,11.8,46.0,64.0,2.55
525744,577489,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/20/2011 12:07,2.95,,United Kingdom,46,11,2.95,46.0,4.0,2.95
123147,577504,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/20/2011 12:36,2.95,14159.0,United Kingdom,46,11,17.700000000000003,46.0,1.0,2.95
56839,577505,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/20/2011 12:37,2.95,13118.0,United Kingdom,46,11,11.8,46.0,6.0,2.95
399438,577508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/20/2011 12:45,2.95,18127.0,United Kingdom,46,11,5.9,46.0,4.0,2.95
18327,577523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/20/2011 13:33,2.95,12597.0,Spain,46,11,17.700000000000003,46.0,2.0,2.95
187648,577530,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/20/2011 13:48,2.95,14950.0,United Kingdom,46,11,35.400000000000006,46.0,6.0,2.95
525938,577531,85123a,WHITE HANGING HEART T-LIGHT HOLDER,1,11/20/2011 13:58,6.63,,United Kingdom,46,11,6.63,46.0,12.0,2.95
279291,577595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/20/2011 16:12,2.95,16399.0,United Kingdom,46,11,5.9,46.0,1.0,6.63
277055,577597,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/21/2011 8:19,2.95,16366.0,United Kingdom,47,11,35.400000000000006,46.0,2.0,2.95
39697,577690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 11:34,2.95,12856.0,United Kingdom,47,11,5.9,47.0,12.0,2.95
154639,577691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 11:34,2.95,14587.0,United Kingdom,47,11,5.9,47.0,2.0,2.95
235115,577695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/21/2011 11:55,2.95,15645.0,United Kingdom,47,11,35.400000000000006,47.0,2.0,2.95
279709,577696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 11:57,2.95,16406.0,United Kingdom,47,11,2.95,47.0,12.0,2.95
92633,577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/21/2011 13:41,2.95,13755.0,United Kingdom,47,11,5.9,47.0,1.0,2.95
92654,577742,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 13:41,2.95,13755.0,United Kingdom,47,11,2.95,47.0,2.0,2.95
526108,577768,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/21/2011 15:18,5.79,,United Kingdom,47,11,17.37,47.0,1.0,2.95
287607,577782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/21/2011 16:17,2.95,16549.0,United Kingdom,47,11,2.95,47.0,3.0,5.79
304671,577827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/22/2011 9:53,2.95,16782.0,United Kingdom,47,11,35.400000000000006,47.0,1.0,2.95
88710,577853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,11/22/2011 11:13,2.95,13681.0,United Kingdom,47,11,14.75,47.0,12.0,2.95
95228,577973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/22/2011 12:13,2.55,13798.0,United Kingdom,47,11,81.6,47.0,5.0,2.95
82877,578017,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/22/2011 13:07,2.95,13569.0,United Kingdom,47,11,8.850000000000001,47.0,32.0,2.55
243425,578031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/22/2011 13:41,2.95,15796.0,United Kingdom,47,11,17.700000000000003,47.0,3.0,2.95
339166,578041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/22/2011 14:23,2.95,17338.0,United Kingdom,47,11,29.5,47.0,6.0,2.95
185731,578054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,11/22/2011 14:59,2.55,14911.0,EIRE,47,11,408.0,47.0,10.0,2.95
527091,578065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 15:41,5.79,,United Kingdom,47,11,11.58,47.0,160.0,2.55
527545,578067,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/22/2011 15:43,5.79,,United Kingdom,47,11,5.79,47.0,2.0,5.79
146616,578068,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 15:45,2.95,14505.0,United Kingdom,47,11,5.9,47.0,1.0,5.79
355959,578074,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 16:06,2.95,17590.0,United Kingdom,47,11,5.9,47.0,2.0,2.95
17780,578078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/22/2011 16:24,2.95,12586.0,Italy,47,11,17.700000000000003,47.0,2.0,2.95
253017,578087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11/22/2011 16:44,2.95,15965.0,United Kingdom,47,11,29.5,47.0,6.0,2.95
277841,578088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/22/2011 16:47,2.95,16376.0,United Kingdom,47,11,5.9,47.0,10.0,2.95
161559,578140,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,11/23/2011 10:58,2.55,14646.0,Netherlands,47,11,408.0,47.0,2.0,2.95
527879,578149,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,11/23/2011 11:11,6.63,,United Kingdom,47,11,19.89,47.0,160.0,2.55
134261,578187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 11:40,2.95,14336.0,United Kingdom,47,11,17.700000000000003,47.0,3.0,6.63
33473,578211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 11:47,2.95,12748.0,United Kingdom,47,11,2.95,47.0,6.0,2.95
164279,578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 12:58,2.95,14675.0,United Kingdom,47,11,2.95,47.0,1.0,2.95
164261,578255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 12:58,2.95,14675.0,United Kingdom,47,11,2.95,47.0,1.0,2.95
66286,578258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/23/2011 13:01,2.95,13263.0,United Kingdom,47,11,5.9,47.0,1.0,2.95
348649,578260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 13:15,2.95,17469.0,United Kingdom,47,11,17.700000000000003,47.0,2.0,2.95
116611,578270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/23/2011 13:39,5.79,14096.0,United Kingdom,47,11,5.79,47.0,6.0,2.95
260828,578302,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/23/2011 15:23,2.95,16057.0,United Kingdom,47,11,17.700000000000003,47.0,1.0,5.79
96599,578304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/23/2011 15:41,2.55,13831.0,United Kingdom,47,11,163.2,47.0,6.0,2.95
528499,578344,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/24/2011 9:21,5.79,,United Kingdom,47,11,11.58,47.0,64.0,2.55
529117,578347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/24/2011 9:26,5.79,,United Kingdom,47,11,5.79,47.0,2.0,5.79
189512,578351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/24/2011 9:59,2.55,14987.0,United Kingdom,47,11,81.6,47.0,1.0,5.79
194523,578427,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 12:11,2.95,15034.0,United Kingdom,47,11,17.700000000000003,47.0,32.0,2.55
272270,578429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 12:12,2.95,16271.0,United Kingdom,47,11,17.700000000000003,47.0,6.0,2.95
10289,578472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/24/2011 12:40,2.95,12476.0,Germany,47,11,35.400000000000006,47.0,6.0,2.95
310847,578508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/24/2011 13:06,2.95,16892.0,United Kingdom,47,11,11.8,47.0,12.0,2.95
370018,578533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/24/2011 14:42,2.95,17767.0,United Kingdom,47,11,11.8,47.0,4.0,2.95
239707,578534,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 14:51,2.95,15725.0,United Kingdom,47,11,17.700000000000003,47.0,4.0,2.95
129639,578541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,11/24/2011 15:01,2.95,14277.0,France,47,11,23.6,47.0,6.0,2.95
252628,578623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/24/2011 15:32,2.55,15953.0,United Kingdom,47,11,81.6,47.0,8.0,2.95
400579,578653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/24/2011 16:40,2.95,18161.0,United Kingdom,47,11,35.400000000000006,47.0,32.0,2.55
219216,578663,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/24/2011 16:54,2.95,15428.0,United Kingdom,47,11,17.700000000000003,47.0,12.0,2.95
282868,578680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/25/2011 8:23,2.95,16458.0,United Kingdom,47,11,17.700000000000003,47.0,6.0,2.95
329040,578682,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,11/25/2011 8:55,2.95,17173.0,United Kingdom,47,11,70.80000000000001,47.0,6.0,2.95
202321,578683,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,11/25/2011 8:55,2.95,15134.0,United Kingdom,47,11,53.1,47.0,24.0,2.95
298306,578688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/25/2011 9:27,2.95,16719.0,United Kingdom,47,11,2.95,47.0,18.0,2.95
298303,578688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 9:27,2.95,16719.0,United Kingdom,47,11,5.9,47.0,1.0,2.95
243270,578689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/25/2011 9:31,2.55,15793.0,United Kingdom,47,11,81.6,47.0,2.0,2.95
401112,578704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,11/25/2011 11:12,2.55,18172.0,United Kingdom,47,11,326.4,47.0,32.0,2.55
38769,578791,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 12:20,2.95,12841.0,United Kingdom,47,11,5.9,47.0,128.0,2.55
302768,578817,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/25/2011 13:45,2.95,16764.0,United Kingdom,47,11,11.8,47.0,2.0,2.95
529758,578827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/25/2011 14:25,5.79,,United Kingdom,47,11,11.58,47.0,4.0,2.95
530049,578833,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,11/25/2011 15:23,6.63,,United Kingdom,47,11,19.89,47.0,2.0,5.79
530576,578844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/25/2011 16:14,5.79,,United Kingdom,47,11,17.37,47.0,3.0,6.63
94660,578914,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/27/2011 11:54,2.95,13782.0,United Kingdom,47,11,11.8,47.0,3.0,5.79
255856,578944,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/27/2011 13:41,2.95,16005.0,United Kingdom,47,11,2.95,47.0,4.0,2.95
187909,578949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/27/2011 14:30,2.95,14954.0,United Kingdom,47,11,2.95,47.0,1.0,2.95
248565,578995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/27/2011 15:59,2.95,15861.0,United Kingdom,47,11,5.9,47.0,1.0,2.95
52168,579093,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/28/2011 10:54,2.55,13081.0,United Kingdom,48,11,81.6,47.0,2.0,2.95
66315,579147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/28/2011 13:20,2.95,13263.0,United Kingdom,48,11,2.95,48.0,32.0,2.55
101503,579176,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/28/2011 14:44,2.55,13950.0,United Kingdom,48,11,81.6,48.0,1.0,2.95
233308,579183,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/28/2011 15:16,2.55,15621.0,United Kingdom,48,11,163.2,48.0,32.0,2.55
531177,579187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/28/2011 15:31,5.79,,United Kingdom,48,11,5.79,48.0,64.0,2.55
117059,579196,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/28/2011 15:54,5.79,14096.0,United Kingdom,48,11,17.37,48.0,1.0,5.79
531515,579297,85123a,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 11:23,6.63,,United Kingdom,48,11,6.63,48.0,3.0,5.79
398650,579301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/29/2011 11:32,2.95,18118.0,United Kingdom,48,11,8.850000000000001,48.0,1.0,6.63
206783,579350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/29/2011 11:48,2.55,15218.0,United Kingdom,48,11,81.6,48.0,3.0,2.95
319377,579358,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/29/2011 11:50,2.95,16992.0,United Kingdom,48,11,17.700000000000003,48.0,32.0,2.55
119203,579404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/29/2011 12:21,2.95,14126.0,United Kingdom,48,11,35.400000000000006,48.0,6.0,2.95
136758,579447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/29/2011 13:46,2.95,14390.0,United Kingdom,48,11,11.8,48.0,12.0,2.95
74653,579456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:20,2.95,13428.0,United Kingdom,48,11,2.95,48.0,4.0,2.95
287716,579458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:38,2.95,16549.0,United Kingdom,48,11,2.95,48.0,1.0,2.95
287719,579458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 14:38,2.95,16549.0,United Kingdom,48,11,2.95,48.0,1.0,2.95
233118,579461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/29/2011 14:42,2.55,15615.0,United Kingdom,48,11,81.6,48.0,1.0,2.95
287932,579470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/29/2011 15:06,2.95,16549.0,United Kingdom,48,11,17.700000000000003,48.0,32.0,2.55
169166,579491,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/29/2011 15:23,2.95,14723.0,United Kingdom,48,11,2.95,48.0,6.0,2.95
363679,579499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/29/2011 15:59,2.95,17682.0,United Kingdom,48,11,35.400000000000006,48.0,1.0,2.95
532133,579508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/29/2011 16:33,5.79,,United Kingdom,48,11,17.37,48.0,12.0,2.95
532762,579512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,11/29/2011 16:47,5.79,,United Kingdom,48,11,11.58,48.0,3.0,5.79
201159,579525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,11/30/2011 8:23,2.55,15113.0,United Kingdom,48,11,244.79999999999998,48.0,2.0,5.79
393615,579526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,11/30/2011 8:38,2.55,18058.0,United Kingdom,48,11,81.6,48.0,96.0,2.55
44497,579533,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 9:24,2.95,12953.0,United Kingdom,48,11,35.400000000000006,48.0,32.0,2.55
20927,579550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 10:48,2.95,12630.0,Finland,48,11,35.400000000000006,48.0,12.0,2.95
268583,579552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/30/2011 10:54,2.55,16210.0,United Kingdom,48,11,163.2,48.0,12.0,2.95
121853,579553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,11/30/2011 10:54,2.55,14156.0,EIRE,48,11,163.2,48.0,64.0,2.55
270360,579555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/30/2011 11:08,2.95,16241.0,United Kingdom,48,11,8.850000000000001,48.0,64.0,2.55
171210,579558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 11:24,2.95,14755.0,United Kingdom,48,11,35.400000000000006,48.0,3.0,2.95
302867,579559,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/30/2011 11:30,2.95,16764.0,United Kingdom,48,11,8.850000000000001,48.0,12.0,2.95
141139,579687,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/30/2011 13:50,2.95,14448.0,United Kingdom,48,11,35.400000000000006,48.0,3.0,2.95
533053,579694,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,11/30/2011 14:11,6.63,,United Kingdom,48,11,13.26,48.0,12.0,2.95
533158,579751,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,11/30/2011 14:46,6.63,,United Kingdom,48,11,13.26,48.0,2.0,6.63
220505,579885,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/30/2011 17:37,2.95,15444.0,United Kingdom,48,11,2.95,48.0,2.0,6.63
265020,579942,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/1/2011 10:33,2.95,16145.0,United Kingdom,48,12,17.700000000000003,48.0,1.0,2.95
192360,580025,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/1/2011 11:53,2.95,15021.0,United Kingdom,48,12,8.850000000000001,48.0,6.0,2.95
399094,580054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/1/2011 13:08,2.95,18122.0,United Kingdom,48,12,11.8,48.0,3.0,2.95
248701,580062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/1/2011 13:28,2.95,15862.0,United Kingdom,48,12,5.9,48.0,4.0,2.95
126593,580097,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/1/2011 14:58,2.95,14216.0,United Kingdom,48,12,17.700000000000003,48.0,2.0,2.95
270645,580103,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,12/1/2011 15:12,2.95,16242.0,United Kingdom,48,12,23.6,48.0,6.0,2.95
534652,580115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/1/2011 16:22,5.79,,United Kingdom,48,12,5.79,48.0,8.0,2.95
354671,580128,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/1/2011 17:56,2.95,17576.0,United Kingdom,48,12,11.8,48.0,1.0,5.79
382626,580136,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/1/2011 19:42,2.95,17841.0,United Kingdom,48,12,17.700000000000003,48.0,4.0,2.95
353677,580137,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/1/2011 19:54,2.95,17566.0,United Kingdom,48,12,2.95,48.0,6.0,2.95
39737,580162,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/2/2011 10:52,2.95,12856.0,United Kingdom,48,12,8.850000000000001,48.0,1.0,2.95
111556,580260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/2/2011 12:36,2.95,14085.0,United Kingdom,48,12,8.850000000000001,48.0,3.0,2.95
155217,580287,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/2/2011 13:28,2.95,14594.0,United Kingdom,48,12,5.9,48.0,3.0,2.95
247622,580292,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/2/2011 13:37,2.55,15856.0,United Kingdom,48,12,163.2,48.0,2.0,2.95
76513,580317,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/2/2011 15:29,2.95,13458.0,United Kingdom,48,12,17.700000000000003,48.0,64.0,2.55
247648,580357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/2/2011 16:07,2.55,15856.0,United Kingdom,48,12,81.6,48.0,6.0,2.95
99596,580362,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/2/2011 16:30,2.95,13884.0,United Kingdom,48,12,17.700000000000003,48.0,32.0,2.55
535522,580367,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/2/2011 16:39,5.79,,United Kingdom,48,12,5.79,48.0,6.0,2.95
281690,580393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/4/2011 10:51,2.95,16438.0,United Kingdom,48,12,2.95,48.0,1.0,5.79
151350,580501,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/4/2011 13:00,2.95,14546.0,United Kingdom,48,12,11.8,48.0,1.0,2.95
142524,580513,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/4/2011 13:59,2.95,14456.0,United Kingdom,48,12,2.95,48.0,4.0,2.95
374298,580523,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/4/2011 15:00,2.95,17827.0,United Kingdom,48,12,5.9,48.0,1.0,2.95
186006,580555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/5/2011 10:18,2.55,14911.0,EIRE,49,12,163.2,48.0,2.0,2.95
535949,580610,85123a,WHITE HANGING HEART T-LIGHT HOLDER,12,12/5/2011 11:48,6.63,,United Kingdom,49,12,79.56,49.0,64.0,2.55
34347,580611,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/5/2011 11:49,2.95,12748.0,United Kingdom,49,12,2.95,49.0,12.0,6.63
536084,580612,85123a,WHITE HANGING HEART T-LIGHT HOLDER,3,12/5/2011 11:58,6.63,,United Kingdom,49,12,19.89,49.0,1.0,2.95
276706,580632,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,12/5/2011 12:16,2.95,16360.0,United Kingdom,49,12,20.650000000000002,49.0,3.0,6.63
161881,580635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/5/2011 12:30,2.95,14649.0,United Kingdom,49,12,8.850000000000001,49.0,7.0,2.95
161867,580635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/5/2011 12:30,2.95,14649.0,United Kingdom,49,12,2.95,49.0,3.0,2.95
151726,580643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/5/2011 12:59,2.95,14547.0,United Kingdom,49,12,17.700000000000003,49.0,1.0,2.95
365499,580653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12/5/2011 13:34,2.95,17706.0,United Kingdom,49,12,35.400000000000006,49.0,6.0,2.95
247654,580662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,12/5/2011 13:58,2.55,15856.0,United Kingdom,49,12,408.0,49.0,12.0,2.95
60241,580692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/5/2011 15:51,2.95,13173.0,United Kingdom,49,12,11.8,49.0,160.0,2.55
63689,580695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/5/2011 16:03,2.95,13230.0,United Kingdom,49,12,11.8,49.0,4.0,2.95
251958,580725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/5/2011 17:13,2.55,15932.0,United Kingdom,49,12,81.6,49.0,4.0,2.95
117682,580727,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/5/2011 17:17,5.79,14096.0,United Kingdom,49,12,5.79,49.0,32.0,2.55
536874,580729,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/5/2011 17:24,5.79,,United Kingdom,49,12,11.58,49.0,1.0,5.79
537573,580730,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/5/2011 17:28,5.79,,United Kingdom,49,12,5.79,49.0,2.0,5.79
17672,580746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,12/6/2011 9:35,2.95,12584.0,Italy,49,12,53.1,49.0,1.0,5.79
302894,580833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,12/6/2011 11:41,2.95,16764.0,United Kingdom,49,12,26.55,49.0,18.0,2.95
79224,580907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/6/2011 13:13,2.95,13507.0,United Kingdom,49,12,17.700000000000003,49.0,9.0,2.95
180297,580939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/6/2011 14:14,2.95,14907.0,United Kingdom,49,12,17.700000000000003,49.0,6.0,2.95
186083,581006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,12/7/2011 8:45,2.95,14911.0,EIRE,49,12,70.80000000000001,49.0,6.0,2.95
282881,581014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/7/2011 9:34,2.95,16458.0,United Kingdom,49,12,17.700000000000003,49.0,24.0,2.95
351269,581020,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/7/2011 10:12,2.55,17511.0,United Kingdom,49,12,163.2,49.0,6.0,2.95
538530,581023,85123a,WHITE HANGING HEART T-LIGHT HOLDER,2,12/7/2011 10:35,6.63,,United Kingdom,49,12,13.26,49.0,64.0,2.55
223629,581129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,12/7/2011 12:48,2.95,15498.0,United Kingdom,49,12,53.1,49.0,2.0,6.63
356003,581132,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,12/7/2011 12:55,2.95,17590.0,United Kingdom,49,12,23.6,49.0,18.0,2.95
95243,581139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/7/2011 13:21,2.55,13798.0,United Kingdom,49,12,81.6,49.0,8.0,2.95
357375,581146,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/7/2011 13:53,2.95,17602.0,United Kingdom,49,12,8.850000000000001,49.0,32.0,2.55
221660,581149,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/7/2011 14:12,2.55,15471.0,United Kingdom,49,12,81.6,49.0,3.0,2.95
29836,581163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/7/2011 14:34,2.95,12747.0,United Kingdom,49,12,17.700000000000003,49.0,32.0,2.55
93930,581174,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/7/2011 15:08,2.95,13769.0,United Kingdom,49,12,17.700000000000003,49.0,6.0,2.95
325737,581193,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/7/2011 17:05,2.95,17097.0,Spain,49,12,2.95,49.0,6.0,2.95
539192,581217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/8/2011 9:20,5.79,,United Kingdom,49,12,5.79,49.0,1.0,2.95
539947,581219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/8/2011 9:28,5.79,,United Kingdom,49,12,17.37,49.0,1.0,5.79
540187,581238,85123a,WHITE HANGING HEART T-LIGHT HOLDER,7,12/8/2011 10:53,6.63,,United Kingdom,49,12,46.41,49.0,3.0,5.79
220989,581246,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12/8/2011 10:59,2.95,15453.0,United Kingdom,49,12,2.95,49.0,7.0,6.63
310791,581253,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/8/2011 11:15,2.95,16891.0,United Kingdom,49,12,5.9,49.0,1.0,2.95
